"1splitHere46","11286360splitHere46","if(arg0.getId() == R.id.buttonId)<newline46mondego>{<newline46mondego>//Code for this button<newline46mondego>}<newline46mondego>else if(arg0.getId() == R.id.buttonId2)<newline46mondego>{<newline46mondego>//Code for second button<newline46mondego>}<newline46mondego>"
"135splitHere46","11291548splitHere46","import java.awt.Rectangle;<newline46mondego>import javax.swing.JButton;<newline46mondego>import javax.swing.JEditorPane;<newline46mondego>import javax.swing.JFrame;<newline46mondego>import javax.swing.JScrollPane;<newline46mondego>import javax.swing.SwingUtilities;<newline46mondego>import javax.swing.event.HyperlinkEvent;<newline46mondego>import javax.swing.event.HyperlinkListener;<newline46mondego>import javax.swing.text.DefaultCaret;<newline46mondego><newline46mondego>public class TestEditorPane implements HyperlinkListener {<newline46mondego><newline46mondego>    private final class MyCaret extends DefaultCaret {<newline46mondego><newline46mondego>        @Override<newline46mondego>        protected void adjustVisibility(Rectangle nloc) {<newline46mondego><newline46mondego>        }<newline46mondego><newline46mondego>    }<newline46mondego><newline46mondego>    JEditorPane dataDisplayer = new JEditorPane();<newline46mondego>    private MyCaret caret;<newline46mondego><newline46mondego>    @Override<newline46mondego>    public void hyperlinkUpdate(HyperlinkEvent arg0) {<newline46mondego>        dataDisplayer.setText(<doubleQuotes46><a href=''>Change Text</a><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego>bla bla<doubleQuotes46>);<newline46mondego><newline46mondego>    }<newline46mondego><newline46mondego>    public void init() {<newline46mondego>        JFrame frame = new JFrame();<newline46mondego>        dataDisplayer.setEditable(false);<newline46mondego>        caret = new MyCaret();<newline46mondego>        dataDisplayer.setCaret(caret);<newline46mondego>        dataDisplayer.add(new JButton());<newline46mondego>        dataDisplayer.setContentType(<doubleQuotes46>text/html<doubleQuotes46>);<newline46mondego>        JScrollPane jsp = new JScrollPane(dataDisplayer);<newline46mondego>        dataDisplayer.setText(<doubleQuotes46><a href=''>Change Text</a><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego><newline46mondego>bla<doubleQuotes46>);<newline46mondego>        this.dataDisplayer.addHyperlinkListener(this);<newline46mondego>            frame.setDefaultCloseOperation(JFrame.EXIT_ON_CLOSE);<newline46mondego>        frame.setContentPane(jsp);<newline46mondego>        frame.pack();<newline46mondego>        frame.setVisible(true);<newline46mondego>    }<newline46mondego><newline46mondego>    public static void main(String[] args) {<newline46mondego>        SwingUtilities.invokeLater(new Runnable() {<newline46mondego>            @Override<newline46mondego>            public void run() {<newline46mondego>                new TestEditorPane().init();<newline46mondego>            }<newline46mondego>        });<newline46mondego>    }<newline46mondego>}<newline46mondego>"
"136splitHere46","11291583splitHere46","Caused by: com.sun.xml.bind.v2.runtime.IllegalAnnotationsException: 20 counts of IllegalAnnotationExceptions<newline46mondego>Class has two properties of the same name <doubleQuotes46>boardingPoint<doubleQuotes46><newline46mondego>    this problem is related to the following location:<newline46mondego>        at public java.lang.String com.abhibus.oprs.pojo.booking.PrintTicket.getBoardingPoint()<newline46mondego>"
"137splitHere46","11291583splitHere46","PrintTicket"
"138splitHere46","11291583splitHere46","isBoardingPoint"
"139splitHere46","11291583splitHere46","getBoardingPoint"
"140splitHere46","11291633splitHere46","cancelStack"
"141splitHere46","11291633splitHere46","currentURL"
"142splitHere46","11291633splitHere46","currentURL"
"143splitHere46","11291633splitHere46","pop"
"144splitHere46","11291633splitHere46","pop"
"145splitHere46","11291633splitHere46","cancelStack"
"146splitHere46","11291633splitHere46","currentUrl"
"147splitHere46","11291633splitHere46","currentUrl"
"148splitHere46","11291633splitHere46","A"
"149splitHere46","11291633splitHere46","cancelStack"
"150splitHere46","11291633splitHere46","B"
"151splitHere46","11291633splitHere46","currentURL"
"152splitHere46","11291633splitHere46","B"
"153splitHere46","11291633splitHere46","B"
"154splitHere46","11291633splitHere46","cancelStack"
"155splitHere46","11291633splitHere46","A"
"156splitHere46","11291633splitHere46","currentUrl"
"157splitHere46","11291633splitHere46","B"
"158splitHere46","11291633splitHere46","pop"
"159splitHere46","11291633splitHere46","cancelStack"
"160splitHere46","11291633splitHere46","A"
"161splitHere46","11291633splitHere46","pop"
"162splitHere46","11291760splitHere46","${customer.customerId}"
"163splitHere46","11291760splitHere46","<!-- you use it here --><newline46mondego><c:url var=<doubleQuotes46>editUrl<doubleQuotes46> value=<doubleQuotes46>/test/customer/edit?customerId=${customer.customerId}<doubleQuotes46>/><newline46mondego><c:if test=<doubleQuotes46>${!empty customers}<doubleQuotes46>><newline46mondego>....<newline46mondego> <tbody><newline46mondego> <!-- and initialize it here --><newline46mondego> <c:forEach items=<doubleQuotes46>${customers}<doubleQuotes46> var=<doubleQuotes46>customer<doubleQuotes46>><newline46mondego>  <tr><newline46mondego>   <td><c:out value=<doubleQuotes46>${customer.customerId}<doubleQuotes46> /></td><newline46mondego>   <td><c:out value=<doubleQuotes46>${customer.customerCountry}<doubleQuotes46> /></td> <newline46mondego>   <td><c:out value=<doubleQuotes46>${customer.customerName}<doubleQuotes46> /></td><newline46mondego>   <td><a href=<doubleQuotes46>${editUrl}<doubleQuotes46>>Edit</a></td><newline46mondego>  </tr><newline46mondego> </c:forEach><newline46mondego> </tbody><newline46mondego></table><newline46mondego>"
"164splitHere46","11291760splitHere46","editUrl"
"165splitHere46","11291760splitHere46","<c:if test=<doubleQuotes46>${!empty customers}<doubleQuotes46>><newline46mondego>....<newline46mondego> <tbody><newline46mondego> <c:forEach items=<doubleQuotes46>${customers}<doubleQuotes46> var=<doubleQuotes46>customer<doubleQuotes46>><newline46mondego>   <c:url var=<doubleQuotes46>editUrl<doubleQuotes46> value=<doubleQuotes46>/test/customer/edit?customerId=${customer.customerId}<doubleQuotes46>/><newline46mondego>  <tr><newline46mondego>   <td><c:out value=<doubleQuotes46>${customer.customerId}<doubleQuotes46> /></td><newline46mondego>   <td><c:out value=<doubleQuotes46>${customer.customerCountry}<doubleQuotes46> /></td> <newline46mondego>   <td><c:out value=<doubleQuotes46>${customer.customerName}<doubleQuotes46> /></td><newline46mondego>   <td><a href=<doubleQuotes46>${editUrl}<doubleQuotes46>>Edit</a></td><newline46mondego>  </tr><newline46mondego> </c:forEach><newline46mondego> </tbody><newline46mondego></table><newline46mondego>"
"166splitHere46","11291760splitHere46","editUrl"
"167splitHere46","11291822splitHere46","File"
"168splitHere46","11291822splitHere46","exists()"
"169splitHere46","11291822splitHere46","File"
"170splitHere46","11291822splitHere46","private String path;<newline46mondego>private transient int prefixLength;<newline46mondego>"
"171splitHere46","11291822splitHere46","237     public File(String pathname) {<newline46mondego>238         if (pathname == null) {<newline46mondego>239             throw new NullPointerException();<newline46mondego>240         }<newline46mondego>241         this.path = fs.normalize(pathname);<newline46mondego>242         this.prefixLength = fs.prefixLength(this.path);<newline46mondego>243     }<newline46mondego>"
"172splitHere46","11291822splitHere46","File"
"173splitHere46","11291822splitHere46","exists()"
"174splitHere46","11291908splitHere46","<build><newline46mondego>    <plugins><newline46mondego>        <plugin><newline46mondego>            <groupId>org.apache.maven.plugins</groupId><newline46mondego>            <artifactId>maven-compiler-plugin</artifactId><newline46mondego>            <version>2.3.2</version><newline46mondego>            <configuration><newline46mondego>                <source>1.6</source><newline46mondego>                <target>1.6</target><newline46mondego>                <encoding>UTF-8</encoding><newline46mondego>            </configuration><newline46mondego>        </plugin><newline46mondego>    </plugins><newline46mondego></build><newline46mondego>"
"175splitHere46","11291936splitHere46","pack200 --repack b.jar a.jar<newline46mondego>sign b.jar<newline46mondego>"
"176splitHere46","11291986splitHere46","@RequestBody"
"177splitHere46","11291986splitHere46","@ResponseBody"
"178splitHere46","11291986splitHere46","{ <doubleQuotes46>firstName<doubleQuotes46> : <doubleQuotes46>Elmer<doubleQuotes46>, <doubleQuotes46>lastName<doubleQuotes46> : <doubleQuotes46>Fudd<doubleQuotes46> }<newline46mondego>"
"179splitHere46","11291986splitHere46","// controller<newline46mondego>@ResponseBody @RequestMapping(<doubleQuotes46>/description<doubleQuotes46>)<newline46mondego>public Description getDescription(@RequestBody UserStats stats){<newline46mondego>    return new Description(stats.getFirstName() + <doubleQuotes46> <doubleQuotes46> + stats.getLastname() + <doubleQuotes46> hates wacky wabbits<doubleQuotes46>);<newline46mondego>}<newline46mondego><newline46mondego>// domain / value objects<newline46mondego>public class UserStats{<newline46mondego>    private String firstName;<newline46mondego>    private String lastName;<newline46mondego>    // + getters, setters<newline46mondego>}<newline46mondego>public class Description{<newline46mondego>    private String description;<newline46mondego>    // + getters, setters, constructor<newline46mondego>}<newline46mondego>"
"180splitHere46","11291986splitHere46","<mvc:annotation-driven>"
"181splitHere46","11291986splitHere46","@RequestBody"
"182splitHere46","11291986splitHere46","@ResponseBody"
"183splitHere46","11291986splitHere46","{ <doubleQuotes46>description<doubleQuotes46> : <doubleQuotes46>Elmer Fudd hates wacky wabbits<doubleQuotes46> }<newline46mondego>"
"184splitHere46","11292023splitHere46","reflectionToString(java.lang.Object)"
"185splitHere46","11292023splitHere46","Person p = new Person();<newline46mondego>p.setName(<doubleQuotes46>Tony<doubleQuotes46>);<newline46mondego>p.setSalary(1000);<newline46mondego><newline46mondego>System.out.println(ToStringBuilder.reflectionToString(p));<newline46mondego>"
"186splitHere46","11292023splitHere46","Person@64578ceb[Name=Tony,Salary=1000]<newline46mondego>"
"187splitHere46","11292113splitHere46","int penDimension = 10;<newline46mondego>        int destX = 2;<newline46mondego>        int destY = 2;<newline46mondego>        int xpos = 5;<newline46mondego>        int ypos = 5;<newline46mondego><newline46mondego>        // Add this to keep track of no moves through each square<newline46mondego>        int[][] moveCounts = new int[penDimension][penDimension];<newline46mondego><newline46mondego>        Random r = new SecureRandom();<newline46mondego>        long noMoves = 0;<newline46mondego>        while (xpos != destX || ypos != destY) {<newline46mondego>            switch (r.nextInt(4)) {<newline46mondego>            case 0 : xpos++; break;<newline46mondego>            case 1 : xpos--; break;<newline46mondego>            case 2 : ypos++; break;<newline46mondego>            case 3 : ypos--; break;<newline46mondego>            }<newline46mondego>            if (xpos < 0) xpos = 0;<newline46mondego>            if (ypos < 0) ypos = 0;<newline46mondego>            if (xpos > penDimension) xpos = penDimension;<newline46mondego>            if (ypos > penDimension) ypos = penDimension;<newline46mondego>            noMoves++;<newline46mondego><newline46mondego>            // Add this to keep track of no moves through each square<newline46mondego>            moveCounts[ypos][xpos]++;<newline46mondego><newline46mondego>        }<newline46mondego>        System.out.println(<doubleQuotes46>Number of moves: <doubleQuotes46> + noMoves);<newline46mondego>"
"188splitHere46","11292113splitHere46","xpos = Math.max(0, xpos - 1);<newline46mondego>"
"189splitHere46","11292142splitHere46","public class Portfolio {<newline46mondego>   private Calculator calc = Calculator.getCalculator();<newline46mondego>}<newline46mondego>"
"190splitHere46","11292142splitHere46","public class Portfolio {<newline46mondego>   public Portfolio(Calculator c) {<newline46mondego>      this.calc = c;<newline46mondego>   }<newline46mondego>}<newline46mondego>"
"191splitHere46","11292142splitHere46","Portfolio"
"192splitHere46","11292142splitHere46","Calculator"
"193splitHere46","11292142splitHere46","Calculator"
"194splitHere46","11292280splitHere46","Matcher matcher = Pattern.compile(<doubleQuotes46>(\\$.*)\\s*</div><doubleQuotes46>).matcher(element.text());<newline46mondego>String price = null;<newline46mondego>if (matcher.find()) {<newline46mondego>  price = matcher.group(1);<newline46mondego>}<newline46mondego>"
"195splitHere46","11292281splitHere46","Date"
"196splitHere46","11292281splitHere46","Date startDate = new Date(1901, Calendar.JANUARY, 01);<newline46mondego>System.out.println(startDate);<newline46mondego>"
"197splitHere46","11292281splitHere46","Thu Jan 01 00:00:00 IST 3801<newline46mondego>"
"198splitHere46","11292281splitHere46","Calendar"
"199splitHere46","11292281splitHere46","Date"
"200splitHere46","11292281splitHere46","Calendar startDateCal = createDateInstance(0,1901,1)<newline46mondego><newline46mondego>    Calendar endDateCal = createDateInstance(11,2000,13)<newline46mondego>"
"201splitHere46","11292281splitHere46","public static Date createDateInstance(int month, int year, int date){<newline46mondego>  Calendar cal= Calendar.getInstance();<newline46mondego>  cal.set(Calendar.YEAR, year);<newline46mondego>  cal.set(Calendar.MONTH, month);<newline46mondego>  cal.set(Calendar.DATE, date);<newline46mondego><newline46mondego>  return cal.getTime();<newline46mondego><newline46mondego>}<newline46mondego>"
"202splitHere46","11292322splitHere46","FormLayout"
"203splitHere46","11292811splitHere46","public class Foo {<newline46mondego>    private final Map map;<newline46mondego><newline46mondego>    public Foo(....) {<newline46mondego>        map = new HashMap();<newline46mondego>        // populate<newline46mondego>    }<newline46mondego><newline46mondego>    public Map getMap() {<newline46mondego>        // If the 'map' is final, and nothing changes it apart from <newline46mondego>        // the constructor, this method doesn't need to be synchronized.<newline46mondego>    }<newline46mondego>"
